account_id,borrower_id,product_type,employment_type,loan_amount,outstanding_balance,emi_amount,loan_start_date,loan_tenure_months,dpd_at_snapshot,snapshot_date,went_delinquent_30d,went_delinquent_60d
ACC_00225,BRW_00225,Personal Loan,Salaried,517000,150791.67,24822.66,2023-04-07,24,0,2024-12-31,False,False
ACC_00226,BRW_00226,Personal Loan,Salaried,476000,189408.33,22854.13,2023-07-29,24,0,2024-12-31,False,False
ACC_00227,BRW_00227,Home Loan,Salaried,3702000,3216883.75,46035.14,2021-11-09,240,0,2024-12-31,True,True
ACC_00228,BRW_00228,Personal Loan,Salaried,445000,350437.5,12160.28,2023-12-10,48,0,2024-12-31,False,False
ACC_00229,BRW_00229,Auto Loan,Salaried,1025000,643828.12,28009.64,2023-03-05,48,0,2024-12-31,True,True
ACC_00230,BRW_00230,Credit Card,Salaried,338000,74641.67,30348.05,2021-01-26,12,0,2024-12-31,False,False
ACC_00231,BRW_00231,Business Loan,Self-Employed,3696000,1208900.0,177455.62,2023-05-06,24,0,2024-12-31,True,True
ACC_00232,BRW_00232,Auto Loan,Salaried,422000,130556.25,11531.77,2021-09-28,48,0,2024-12-31,False,False
ACC_00233,BRW_00233,Auto Loan,Salaried,416000,106600.0,11367.81,2021-06-17,48,0,2024-12-31,False,False
ACC_00234,BRW_00234,Credit Card,Salaried,494000,109091.67,44354.84,2023-09-23,12,0,2024-12-31,False,False
ACC_00235,BRW_00235,Credit Card,Salaried,368000,81266.67,33041.66,2021-02-22,12,0,2024-12-31,False,False
ACC_00236,BRW_00236,Business Loan,Self-Employed,324000,197775.0,8853.78,2023-02-14,48,0,2024-12-31,True,True
ACC_00237,BRW_00237,Credit Card,Salaried,295000,65145.83,26487.2,2021-09-19,12,0,2024-12-31,False,False
ACC_00238,BRW_00238,Auto Loan,Self-Employed,238000,178995.83,6503.7,2023-10-02,48,0,2024-12-31,True,True
ACC_00239,BRW_00239,Personal Loan,Salaried,376000,222858.33,10274.76,2023-01-20,48,0,2024-12-31,False,False
ACC_00240,BRW_00240,Business Loan,Self-Employed,108000,62100.0,5185.39,2023-12-11,24,0,2024-12-31,False,True
ACC_00241,BRW_00241,Personal Loan,Salaried,696000,301600.0,33416.97,2023-08-04,24,0,2024-12-31,False,False
ACC_00242,BRW_00242,Auto Loan,Self-Employed,633000,337072.5,14728.8,2022-03-08,60,0,2024-12-31,False,False
ACC_00243,BRW_00243,Business Loan,Self-Employed,1807000,1269417.5,42045.73,2023-03-12,60,0,2024-12-31,False,False
ACC_00244,BRW_00244,Business Loan,Self-Employed,2464000,951377.78,84213.68,2022-10-17,36,0,2024-12-31,True,True
ACC_00245,BRW_00245,Personal Loan,Salaried,100000,64583.33,2326.83,2022-11-25,60,0,2024-12-31,False,False
ACC_00246,BRW_00246,Auto Loan,Salaried,1045000,600875.0,28556.17,2022-12-29,48,0,2024-12-31,False,False
ACC_00247,BRW_00247,Credit Card,Salaried,228000,50350.0,20471.46,2021-07-23,12,0,2024-12-31,True,True
ACC_00248,BRW_00248,Personal Loan,Self-Employed,247000,54545.83,22177.42,2022-01-06,12,0,2024-12-31,False,True
ACC_00249,BRW_00249,Personal Loan,Salaried,978000,215975.0,87811.8,2022-05-24,12,0,2024-12-31,False,False
ACC_00250,BRW_00250,Personal Loan,Salaried,229000,88419.44,7826.68,2022-10-23,36,0,2024-12-31,False,False
ACC_00251,BRW_00251,Business Loan,Self-Employed,446000,256450.0,12187.61,2022-12-30,48,0,2024-12-31,True,True
ACC_00252,BRW_00252,Business Loan,Self-Employed,423000,198281.25,20309.45,2023-09-13,24,0,2024-12-31,True,True
ACC_00253,BRW_00253,Personal Loan,Salaried,381000,229870.0,8865.2,2022-08-01,60,0,2024-12-31,False,False
ACC_00254,BRW_00254,Business Loan,Self-Employed,862000,292122.22,29461.12,2022-08-10,36,0,2024-12-31,False,True
ACC_00255,BRW_00255,Home Loan,Salaried,8932000,7223755.0,138683.98,2022-09-18,120,0,2024-12-31,True,True
ACC_00256,BRW_00256,Home Loan,Salaried,7093000,6138400.42,88202.93,2021-10-07,240,0,2024-12-31,False,False
ACC_00257,BRW_00257,Auto Loan,Salaried,1344000,487200.0,31272.53,2021-03-28,60,0,2024-12-31,False,False
ACC_00258,BRW_00258,Business Loan,Self-Employed,2742000,1188200.0,131651.33,2023-08-07,24,0,2024-12-31,True,True
ACC_00259,BRW_00259,Personal Loan,Self-Employed,362000,114130.56,12372.3,2022-07-04,36,0,2024-12-31,False,True
ACC_00260,BRW_00260,Personal Loan,Salaried,457000,262775.0,21941.89,2023-12-11,24,0,2024-12-31,True,True
ACC_00261,BRW_00261,Personal Loan,Salaried,239000,183980.21,6531.03,2023-11-29,48,0,2024-12-31,False,False
ACC_00262,BRW_00262,Personal Loan,Salaried,198000,66165.0,4607.11,2021-01-28,60,0,2024-12-31,True,True
ACC_00263,BRW_00263,Auto Loan,Salaried,1493000,823223.61,51027.2,2023-05-30,36,0,2024-12-31,False,False
ACC_00264,BRW_00264,Personal Loan,Self-Employed,136000,30033.33,12211.05,2023-02-18,12,0,2024-12-31,False,False
ACC_00265,BRW_00265,Personal Loan,Salaried,100000,38611.11,3417.76,2022-10-20,36,0,2024-12-31,True,True
ACC_00266,BRW_00266,Credit Card,Salaried,310000,68458.33,27834.01,2022-07-20,12,0,2024-12-31,False,False
ACC_00267,BRW_00267,Auto Loan,Salaried,1487000,960354.17,50822.14,2023-09-14,36,0,2024-12-31,False,False
ACC_00268,BRW_00268,Auto Loan,Self-Employed,855000,309937.5,29221.87,2022-09-03,36,0,2024-12-31,False,True
ACC_00269,BRW_00269,Auto Loan,Salaried,721000,235827.08,19702.39,2021-10-19,48,0,2024-12-31,False,False
ACC_00270,BRW_00270,Personal Loan,Salaried,87000,37700.0,4177.12,2023-08-01,24,0,2024-12-31,False,False
ACC_00271,BRW_00271,Business Loan,Self-Employed,3096000,2438100.0,84602.77,2023-12-25,48,0,2024-12-31,False,False
ACC_00272,BRW_00272,Auto Loan,Salaried,1025000,531291.67,23849.96,2022-02-27,60,0,2024-12-31,False,False
ACC_00273,BRW_00273,Personal Loan,Salaried,516000,223600.0,24774.65,2023-08-03,24,0,2024-12-31,True,True
ACC_00274,BRW_00274,Personal Loan,Salaried,70000,15458.33,6285.1,2021-03-31,12,0,2024-12-31,False,True
ACC_00275,BRW_00275,Auto Loan,Salaried,600000,175000.0,16395.89,2021-08-27,48,0,2024-12-31,True,True
ACC_00276,BRW_00276,Business Loan,Self-Employed,4616000,2000266.67,107406.25,2021-08-19,60,0,2024-12-31,False,True
ACC_00277,BRW_00277,Personal Loan,Salaried,898000,643566.67,30691.51,2023-12-16,36,0,2024-12-31,True,True
ACC_00278,BRW_00278,Auto Loan,Salaried,1221000,853428.12,33365.63,2023-07-04,48,0,2024-12-31,False,False
ACC_00279,BRW_00279,Credit Card,Salaried,138000,30475.0,12390.62,2023-10-16,12,0,2024-12-31,False,False
ACC_00280,BRW_00280,Personal Loan,Salaried,177000,39087.5,15892.32,2021-05-03,12,0,2024-12-31,False,False
ACC_00281,BRW_00281,Personal Loan,Salaried,746000,323266.67,20385.55,2022-04-06,48,0,2024-12-31,True,True
ACC_00282,BRW_00282,Credit Card,Salaried,475000,104895.83,42648.88,2023-04-23,12,0,2024-12-31,False,False
ACC_00283,BRW_00283,Personal Loan,Salaried,593000,242965.28,20267.33,2022-11-04,36,0,2024-12-31,True,True
ACC_00284,BRW_00284,Business Loan,Self-Employed,3245000,1590050.0,75505.47,2021-12-04,60,0,2024-12-31,True,True
ACC_00285,BRW_00285,Business Loan,Self-Employed,4653000,2016300.0,159028.51,2022-12-17,36,0,2024-12-31,True,True
ACC_00286,BRW_00286,Personal Loan,Salaried,691000,381009.72,23616.74,2023-05-08,36,0,2024-12-31,True,True
ACC_00287,BRW_00287,Personal Loan,Salaried,697000,252662.5,33464.98,2023-06-02,24,0,2024-12-31,False,False
ACC_00288,BRW_00288,Home Loan,Salaried,6462000,5821185.0,100333.17,2023-10-16,120,0,2024-12-31,True,True
ACC_00289,BRW_00289,Auto Loan,Salaried,799000,629212.5,21833.85,2023-12-18,48,0,2024-12-31,False,True
ACC_00290,BRW_00290,Business Loan,Self-Employed,3443000,1979725.0,80112.59,2022-06-23,60,0,2024-12-31,False,True
ACC_00291,BRW_00291,Personal Loan,Self-Employed,381000,225821.88,10411.39,2023-01-08,48,0,2024-12-31,False,True
ACC_00292,BRW_00292,Business Loan,Self-Employed,2771000,1279278.33,64476.32,2021-10-26,60,0,2024-12-31,False,True
ACC_00293,BRW_00293,Personal Loan,Salaried,116000,29725.0,3169.87,2021-06-13,48,0,2024-12-31,False,False
ACC_00294,BRW_00294,Credit Card,Salaried,97000,21420.83,8709.35,2022-12-28,12,0,2024-12-31,False,False
ACC_00295,BRW_00295,Auto Loan,Salaried,1414000,1013366.67,38639.64,2023-08-24,48,0,2024-12-31,True,True
ACC_00296,BRW_00296,Auto Loan,Salaried,981000,494587.5,33528.25,2023-03-08,36,0,2024-12-31,False,False
ACC_00297,BRW_00297,Personal Loan,Salaried,975000,307395.83,33323.19,2022-07-11,36,0,2024-12-31,False,True
ACC_00298,BRW_00298,Personal Loan,Self-Employed,135000,29812.5,12121.26,2023-04-23,12,0,2024-12-31,False,False
ACC_00299,BRW_00299,Personal Loan,Salaried,804000,362637.5,21970.49,2022-05-18,48,0,2024-12-31,False,False
ACC_00300,BRW_00300,Personal Loan,Salaried,75000,46666.67,2563.32,2023-08-30,36,0,2024-12-31,False,False
ACC_00301,BRW_00301,Business Loan,Self-Employed,4530000,2604750.0,154824.66,2023-06-07,36,0,2024-12-31,True,True
ACC_00302,BRW_00302,Personal Loan,Salaried,637000,257985.0,14821.88,2021-06-11,60,0,2024-12-31,True,True
ACC_00303,BRW_00303,Business Loan,Self-Employed,507000,363350.0,17328.06,2023-12-19,36,0,2024-12-31,False,False
ACC_00304,BRW_00304,Business Loan,Self-Employed,2484000,900450.0,119264.0,2023-06-27,24,0,2024-12-31,False,False
ACC_00305,BRW_00305,Credit Card,Salaried,96000,21200.0,8619.56,2021-09-07,12,0,2024-12-31,True,True
ACC_00306,BRW_00306,Business Loan,Self-Employed,2802000,1363056.25,76568.79,2022-07-13,48,0,2024-12-31,False,False
ACC_00307,BRW_00307,Personal Loan,Salaried,889000,495432.29,24293.24,2022-11-22,48,0,2024-12-31,False,True
ACC_00308,BRW_00308,Personal Loan,Self-Employed,967000,510361.11,33049.77,2023-04-28,36,0,2024-12-31,False,False
ACC_00309,BRW_00309,Auto Loan,Salaried,930000,353593.75,25413.62,2022-01-06,48,0,2024-12-31,False,False
ACC_00310,BRW_00310,Personal Loan,Salaried,991000,271492.71,27080.54,2021-07-22,48,0,2024-12-31,True,True
ACC_00311,BRW_00311,Business Loan,Self-Employed,3259000,1758502.08,156473.99,2023-11-07,24,0,2024-12-31,False,False
ACC_00312,BRW_00312,Personal Loan,Salaried,637000,140670.83,57194.39,2022-04-04,12,0,2024-12-31,True,True
ACC_00313,BRW_00313,Auto Loan,Salaried,344000,88150.0,9400.31,2021-06-06,48,0,2024-12-31,True,True
ACC_00314,BRW_00314,Credit Card,Salaried,135000,29812.5,12121.26,2023-10-01,12,0,2024-12-31,False,False
ACC_00315,BRW_00315,Personal Loan,Salaried,255000,78890.63,6968.25,2021-09-30,48,0,2024-12-31,False,False
ACC_00316,BRW_00316,Credit Card,Salaried,117000,25837.5,10505.09,2022-01-20,12,0,2024-12-31,False,False
ACC_00317,BRW_00317,Personal Loan,Salaried,573000,329475.0,19583.78,2023-06-01,36,0,2024-12-31,False,True
ACC_00318,BRW_00318,Personal Loan,Salaried,97000,31727.08,4657.25,2023-05-07,24,0,2024-12-31,True,True
ACC_00319,BRW_00319,Auto Loan,Salaried,652000,409537.5,17816.86,2023-03-14,48,0,2024-12-31,True,True
ACC_00320,BRW_00320,Business Loan,Self-Employed,1737000,752700.0,59366.54,2022-12-12,36,0,2024-12-31,False,False
ACC_00321,BRW_00321,Auto Loan,Salaried,1208000,551988.89,41286.58,2023-01-22,36,0,2024-12-31,False,False
ACC_00322,BRW_00322,Personal Loan,Salaried,306000,106590.0,7120.08,2021-02-12,60,0,2024-12-31,False,False
ACC_00323,BRW_00323,Credit Card,Salaried,282000,62275.0,25319.97,2023-12-16,12,0,2024-12-31,False,True
ACC_00324,BRW_00324,Business Loan,Self-Employed,640000,345333.33,30728.25,2023-11-22,24,0,2024-12-31,True,True
ACC_00325,BRW_00325,Business Loan,Self-Employed,1826000,532583.33,87671.52,2023-04-06,24,0,2024-12-31,False,False
ACC_00326,BRW_00326,Personal Loan,Salaried,821000,370305.21,22435.04,2022-05-28,48,0,2024-12-31,False,False
ACC_00327,BRW_00327,Business Loan,Self-Employed,4643000,2340845.83,108034.49,2022-01-11,60,0,2024-12-31,False,True
ACC_00328,BRW_00328,Business Loan,Self-Employed,3804000,2591475.0,103949.92,2023-06-05,48,0,2024-12-31,False,False
ACC_00329,BRW_00329,Personal Loan,Self-Employed,667000,462268.06,22796.48,2023-11-15,36,0,2024-12-31,False,False
ACC_00330,BRW_00330,Auto Loan,Salaried,591000,371221.88,16149.95,2023-03-28,48,0,2024-12-31,True,True
ACC_00331,BRW_00331,Personal Loan,Salaried,984000,565800.0,47244.68,2023-12-16,24,0,2024-12-31,False,True
ACC_00332,BRW_00332,Personal Loan,Salaried,609000,263900.0,20814.18,2022-12-23,36,0,2024-12-31,False,False
ACC_00333,BRW_00333,Home Loan,Salaried,5211000,4897254.38,64799.87,2023-07-28,240,0,2024-12-31,False,False
ACC_00334,BRW_00334,Personal Loan,Salaried,774000,408500.0,26453.49,2023-04-24,36,0,2024-12-31,False,False
ACC_00335,BRW_00335,Business Loan,Self-Employed,245000,100381.94,8373.52,2022-11-09,36,0,2024-12-31,True,True
ACC_00336,BRW_00336,Credit Card,Salaried,75000,16562.5,6734.03,2023-06-24,12,0,2024-12-31,True,True
ACC_00337,BRW_00337,Auto Loan,Salaried,1251000,364875.0,42756.21,2022-06-13,36,0,2024-12-31,False,False
ACC_00338,BRW_00338,Auto Loan,Salaried,941000,474420.83,25714.21,2022-08-16,48,0,2024-12-31,False,False
ACC_00339,BRW_00339,Business Loan,Self-Employed,4709000,2040566.67,128680.38,2022-04-25,48,0,2024-12-31,True,True
ACC_00340,BRW_00340,Business Loan,Self-Employed,247000,111407.29,6749.64,2022-05-27,48,0,2024-12-31,False,False
ACC_00341,BRW_00341,Personal Loan,Salaried,982000,547260.42,26834.6,2022-11-24,48,0,2024-12-31,False,True
ACC_00342,BRW_00342,Personal Loan,Salaried,793000,455975.0,38074.22,2023-12-10,24,0,2024-12-31,False,False
ACC_00343,BRW_00343,Business Loan,Self-Employed,4599000,1884312.5,157182.92,2022-11-09,36,0,2024-12-31,True,True
ACC_00344,BRW_00344,Personal Loan,Self-Employed,896000,282488.89,30623.16,2022-07-27,36,0,2024-12-31,True,True
ACC_00345,BRW_00345,Credit Card,Salaried,273000,60287.5,24511.88,2022-10-16,12,0,2024-12-31,False,True
ACC_00346,BRW_00346,Personal Loan,Salaried,979000,580261.46,26752.62,2023-01-16,48,0,2024-12-31,False,True
ACC_00347,BRW_00347,Personal Loan,Salaried,677000,255003.33,15752.61,2021-04-18,60,0,2024-12-31,True,True
ACC_00348,BRW_00348,Auto Loan,Salaried,1407000,443595.83,48087.93,2022-07-06,36,0,2024-12-31,False,False
ACC_00349,BRW_00349,Personal Loan,Salaried,698000,203583.33,23855.99,2022-06-12,36,0,2024-12-31,False,False
ACC_00350,BRW_00350,Personal Loan,Salaried,66000,14575.0,5925.95,2023-08-14,12,0,2024-12-31,True,True
ACC_00351,BRW_00351,Personal Loan,Salaried,216000,81360.0,5025.94,2021-04-12,60,0,2024-12-31,True,True
ACC_00352,BRW_00352,Personal Loan,Salaried,273000,60287.5,24511.88,2021-06-08,12,0,2024-12-31,True,True
ACC_00353,BRW_00353,Business Loan,Self-Employed,4718000,2712850.0,128926.32,2022-12-18,48,0,2024-12-31,True,True
ACC_00354,BRW_00354,Credit Card,Salaried,92000,20316.67,8260.41,2021-06-08,12,0,2024-12-31,False,False
ACC_00355,BRW_00355,Business Loan,Self-Employed,4564000,1573629.17,124718.04,2021-11-25,48,0,2024-12-31,False,True
ACC_00356,BRW_00356,Personal Loan,Self-Employed,268000,154100.0,12867.45,2023-12-12,24,0,2024-12-31,False,False
ACC_00357,BRW_00357,Personal Loan,Salaried,208000,75400.0,5683.91,2021-12-16,48,0,2024-12-31,True,True
ACC_00358,BRW_00358,Business Loan,Self-Employed,1538000,1129468.75,42028.12,2023-09-26,48,0,2024-12-31,True,True
ACC_00359,BRW_00359,Personal Loan,Self-Employed,610000,247050.0,14193.63,2021-06-21,60,0,2024-12-31,True,True
ACC_00360,BRW_00360,Credit Card,Salaried,465000,102687.5,41751.01,2022-10-24,12,0,2024-12-31,True,True
ACC_00361,BRW_00361,Business Loan,Self-Employed,930000,732375.0,25413.62,2023-12-29,48,0,2024-12-31,False,False
ACC_00362,BRW_00362,Personal Loan,Salaried,318000,232405.0,7399.3,2023-05-24,60,0,2024-12-31,True,True
ACC_00363,BRW_00363,Personal Loan,Salaried,804000,177550.0,72188.84,2022-11-01,12,0,2024-12-31,False,False
ACC_00364,BRW_00364,Credit Card,Salaried,476000,105116.67,42738.67,2022-05-19,12,0,2024-12-31,False,False
ACC_00365,BRW_00365,Business Loan,Self-Employed,2833000,1026962.5,96825.23,2022-09-15,36,0,2024-12-31,False,False
ACC_00366,BRW_00366,Business Loan,Self-Employed,1548000,488050.0,52906.97,2022-07-10,36,0,2024-12-31,False,False
ACC_00367,BRW_00367,Auto Loan,Salaried,981000,536280.0,22826.15,2022-04-26,60,0,2024-12-31,True,True
ACC_00368,BRW_00368,Credit Card,Salaried,42000,9275.0,3771.06,2023-04-20,12,0,2024-12-31,False,True
ACC_00369,BRW_00369,Personal Loan,Self-Employed,110000,24291.67,9876.58,2023-11-29,12,0,2024-12-31,False,False
ACC_00370,BRW_00370,Credit Card,Salaried,261000,57637.5,23434.44,2021-03-28,12,0,2024-12-31,False,True
ACC_00371,BRW_00371,Auto Loan,Salaried,740000,477916.67,25291.45,2023-09-22,36,0,2024-12-31,False,False
ACC_00372,BRW_00372,Personal Loan,Salaried,138000,74462.5,3771.05,2022-10-17,48,0,2024-12-31,True,True
ACC_00373,BRW_00373,Business Loan,Self-Employed,634000,252279.17,17324.99,2022-02-25,48,0,2024-12-31,False,False
ACC_00374,BRW_00374,Business Loan,Self-Employed,3729000,911533.33,127448.38,2022-04-23,36,0,2024-12-31,False,False
ACC_00375,BRW_00375,Business Loan,Self-Employed,615000,288281.25,29527.92,2023-09-20,24,0,2024-12-31,True,True
ACC_00376,BRW_00376,Business Loan,Self-Employed,4979000,2598415.63,136058.53,2022-09-08,48,0,2024-12-31,False,False
ACC_00377,BRW_00377,Home Loan,Salaried,2478000,2337580.0,30814.45,2023-08-29,240,0,2024-12-31,False,True
ACC_00378,BRW_00378,Personal Loan,Salaried,647000,257452.08,31064.34,2023-07-30,24,0,2024-12-31,False,False
ACC_00379,BRW_00379,Business Loan,Self-Employed,2659000,1717270.83,61870.28,2022-11-08,60,0,2024-12-31,False,False
ACC_00380,BRW_00380,Personal Loan,Salaried,124000,27383.33,11133.6,2021-10-08,12,0,2024-12-31,False,False
ACC_00381,BRW_00381,Auto Loan,Self-Employed,1429000,897590.63,39049.53,2023-03-20,48,0,2024-12-31,False,False
ACC_00382,BRW_00382,Auto Loan,Self-Employed,1397000,737305.56,47746.15,2023-04-12,36,0,2024-12-31,False,False
ACC_00383,BRW_00383,Business Loan,Self-Employed,4979000,1804887.5,136058.53,2021-12-27,48,0,2024-12-31,False,True
ACC_00384,BRW_00384,Personal Loan,Salaried,749000,218458.33,35961.65,2023-04-23,24,0,2024-12-31,False,True
ACC_00385,BRW_00385,Home Loan,Salaried,6282000,5896355.0,83659.99,2023-11-24,180,0,2024-12-31,False,True
ACC_00386,BRW_00386,Auto Loan,Salaried,1423000,515837.5,38885.58,2021-12-27,48,0,2024-12-31,True,True
ACC_00387,BRW_00387,Credit Card,Salaried,241000,53220.83,21638.7,2022-09-23,12,0,2024-12-31,False,False
ACC_00388,BRW_00388,Personal Loan,Salaried,713000,207958.33,24368.65,2022-06-19,36,0,2024-12-31,True,True
ACC_00389,BRW_00389,Auto Loan,Salaried,470000,376783.33,10936.08,2023-10-29,60,0,2024-12-31,False,False
ACC_00390,BRW_00390,Home Loan,Salaried,3901000,3265462.08,60569.44,2023-01-05,120,0,2024-12-31,True,True
ACC_00391,BRW_00391,Business Loan,Self-Employed,4187000,2704104.17,114415.96,2023-04-01,48,0,2024-12-31,True,True
ACC_00392,BRW_00392,Home Loan,Salaried,8979000,8597392.5,111655.73,2023-12-10,240,0,2024-12-31,False,False
ACC_00393,BRW_00393,Personal Loan,Salaried,126000,45675.0,6049.62,2023-06-24,24,0,2024-12-31,True,True
ACC_00394,BRW_00394,Home Loan,Salaried,4488000,3682653.33,59768.55,2021-10-01,180,0,2024-12-31,False,False
ACC_00395,BRW_00395,Business Loan,Self-Employed,108000,43740.0,2512.97,2021-06-08,60,0,2024-12-31,False,False
ACC_00396,BRW_00396,Credit Card,Salaried,420000,92750.0,37710.59,2021-06-19,12,0,2024-12-31,False,False
ACC_00397,BRW_00397,Auto Loan,Salaried,351000,176962.5,9591.59,2022-08-18,48,0,2024-12-31,True,True
ACC_00398,BRW_00398,Personal Loan,Self-Employed,741000,347343.75,20248.92,2022-06-10,48,0,2024-12-31,False,False
ACC_00399,BRW_00399,Personal Loan,Salaried,654000,283400.0,15217.44,2021-08-17,60,0,2024-12-31,True,True
ACC_00400,BRW_00400,Auto Loan,Salaried,881000,210155.21,24074.63,2021-05-02,48,0,2024-12-31,False,False
ACC_00401,BRW_00401,Credit Card,Salaried,444000,98050.0,39865.48,2021-08-27,12,0,2024-12-31,False,False
ACC_00402,BRW_00402,Personal Loan,Salaried,429000,185900.0,20597.53,2023-08-04,24,0,2024-12-31,True,True
ACC_00403,BRW_00403,Auto Loan,Salaried,964000,622583.33,22430.59,2022-11-05,60,0,2024-12-31,True,True
ACC_00404,BRW_00404,Personal Loan,Salaried,512000,149333.33,17498.95,2022-06-10,36,0,2024-12-31,False,False
ACC_00405,BRW_00405,Business Loan,Self-Employed,1250000,659722.22,42722.04,2023-04-08,36,0,2024-12-31,False,True
ACC_00406,BRW_00406,Personal Loan,Salaried,395000,87229.17,35465.91,2022-10-13,12,0,2024-12-31,True,True
ACC_00407,BRW_00407,Personal Loan,Salaried,601000,473287.5,16423.21,2023-12-14,48,0,2024-12-31,False,True
ACC_00408,BRW_00408,Business Loan,Self-Employed,3047000,2485844.17,70898.36,2023-11-14,60,0,2024-12-31,False,False
ACC_00409,BRW_00409,Home Loan,Salaried,8171000,7630806.11,108816.59,2023-10-22,180,0,2024-12-31,False,False
ACC_00410,BRW_00410,Home Loan,Salaried,8950000,7713781.25,111295.11,2021-09-05,240,0,2024-12-31,False,False
ACC_00411,BRW_00411,Personal Loan,Self-Employed,148000,99077.78,5058.29,2023-10-31,36,0,2024-12-31,True,True
ACC_00412,BRW_00412,Personal Loan,Salaried,472000,296475.0,12898.1,2023-03-08,48,0,2024-12-31,True,True
ACC_00413,BRW_00413,Personal Loan,Salaried,815000,266572.92,39130.5,2023-05-26,24,0,2024-12-31,False,True
ACC_00414,BRW_00414,Credit Card,Salaried,302000,66691.67,27115.71,2023-12-08,12,0,2024-12-31,False,False
ACC_00415,BRW_00415,Credit Card,Salaried,191000,42179.17,17149.34,2021-01-25,12,0,2024-12-31,False,False
ACC_00416,BRW_00416,Auto Loan,Self-Employed,273000,226590.0,6352.23,2023-12-07,60,0,2024-12-31,True,True
ACC_00417,BRW_00417,Home Loan,Salaried,5703000,4369923.75,88548.45,2022-03-02,120,0,2024-12-31,False,False
ACC_00418,BRW_00418,Credit Card,Salaried,299000,66029.17,26846.35,2023-06-26,12,0,2024-12-31,False,False
